"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"174","Golden State Warriors","12/7/16",2016,2,2,4,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-240,16,"Andre Iguodala",6
"175","Golden State Warriors","12/7/16",2016,4,10,6,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",159,200,"Andre Iguodala",6
"176","Golden State Warriors","12/5/16",2016,2,1,58,"shot_no","Jump Shot","2PT Field Goal",18,"Indiana Pacers",-137,124,"Andre Iguodala",7
"177","Golden State Warriors","12/3/16",2016,2,8,26,"shot_no","Jump Shot","2PT Field Goal",7,"Phoenix Suns",-74,28,"Andre Iguodala",0
"178","Golden State Warriors","12/3/16",2016,1,1,48,"shot_no","Jump Shot","2PT Field Goal",17,"Phoenix Suns",135,116,"Andre Iguodala",3
"179","Golden State Warriors","12/1/16",2016,3,4,39,"shot_no","Jump Shot","3PT Field Goal",23,"Houston Rockets",233,28,"Andre Iguodala",8
"180","Golden State Warriors","12/1/16",2016,2,4,13,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",-227,43,"Andre Iguodala",4
"181","Golden State Warriors","11/28/16",2016,4,2,28,"shot_no","Jump Shot","3PT Field Goal",22,"Atlanta Hawks",227,23,"Andre Iguodala",14
"182","Golden State Warriors","11/28/16",2016,3,1,26,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",110,229,"Andre Iguodala",11
"183","Golden State Warriors","11/28/16",2016,3,0,26,"shot_no","Jump Shot","3PT Field Goal",22,"Atlanta Hawks",-228,21,"Andre Iguodala",12
"184","Golden State Warriors","11/28/16",2016,4,9,9,"shot_no","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",233,67,"Andre Iguodala",7
"185","Golden State Warriors","11/26/16",2016,3,3,14,"shot_no","Jump Shot","2PT Field Goal",4,"Minnesota Timberwolves",6,43,"Andre Iguodala",9
"186","Golden State Warriors","11/26/16",2016,2,3,50,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-181,183,"Andre Iguodala",5
"187","Golden State Warriors","11/25/16",2016,2,10,31,"shot_yes","Jump Shot","2PT Field Goal",16,"Los Angeles Lakers",-153,72,"Andre Iguodala",-2
"188","Golden State Warriors","11/25/16",2016,3,2,45,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",187,163,"Andre Iguodala",10
"189","Golden State Warriors","11/23/16",2016,3,0,33,"shot_no","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",236,31,"Andre Iguodala",12
"190","Golden State Warriors","11/23/16",2016,4,10,49,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",114,232,"Andre Iguodala",6
"191","Golden State Warriors","11/23/16",2016,2,9,40,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",177,178,"Andre Iguodala",-1
"192","Golden State Warriors","11/21/16",2016,1,1,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",212,124,"Andre Iguodala",3
"193","Golden State Warriors","11/21/16",2016,3,2,29,"shot_yes","Jump Shot","3PT Field Goal",23,"Indiana Pacers",233,-26,"Andre Iguodala",10
"194","Golden State Warriors","11/21/16",2016,3,4,40,"shot_yes","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,-11,"Andre Iguodala",8
"195","Golden State Warriors","11/21/16",2016,2,2,35,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",87,247,"Andre Iguodala",6
"196","Golden State Warriors","11/21/16",2016,3,1,16,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",-233,-6,"Andre Iguodala",11
"197","Golden State Warriors","11/19/16",2016,2,11,17,"shot_yes","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",212,149,"Andre Iguodala",-3
"198","Golden State Warriors","11/19/16",2016,4,9,47,"shot_no","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",222,111,"Andre Iguodala",7
"199","Golden State Warriors","11/19/16",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",40,"Milwaukee Bucks",-99,391,"Andre Iguodala",12
"200","Golden State Warriors","11/19/16",2016,2,2,5,"shot_no","Jump Shot","2PT Field Goal",17,"Milwaukee Bucks",140,100,"Andre Iguodala",6
"201","Golden State Warriors","11/19/16",2016,2,10,49,"shot_yes","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-245,2,"Andre Iguodala",-2
"202","Golden State Warriors","11/19/16",2016,4,9,19,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-238,95,"Andre Iguodala",7
"203","Golden State Warriors","11/18/16",2016,2,11,46,"shot_no","Jump Shot","2PT Field Goal",16,"Boston Celtics",-47,159,"Andre Iguodala",-3
"204","Golden State Warriors","11/18/16",2016,3,2,19,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",76,242,"Andre Iguodala",10
"205","Golden State Warriors","11/16/16",2016,1,5,40,"shot_yes","Jump Shot","3PT Field Goal",25,"Toronto Raptors",-91,239,"Andre Iguodala",-1
"206","Golden State Warriors","11/16/16",2016,4,9,20,"shot_yes","Jump Shot","3PT Field Goal",23,"Toronto Raptors",-237,-11,"Andre Iguodala",7
"207","Golden State Warriors","11/13/16",2016,4,7,47,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",105,228,"Andre Iguodala",9
"208","Golden State Warriors","11/13/16",2016,2,8,10,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",189,169,"Andre Iguodala",0
"209","Golden State Warriors","11/10/16",2016,2,9,54,"shot_no","Jump Shot","2PT Field Goal",16,"Denver Nuggets",-50,159,"Andre Iguodala",-1
"210","Golden State Warriors","11/10/16",2016,2,2,58,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",181,193,"Andre Iguodala",6
"211","Golden State Warriors","11/9/16",2016,2,11,26,"shot_no","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-192,185,"Andre Iguodala",-3
"212","Golden State Warriors","11/7/16",2016,1,3,1,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-238,7,"Andre Iguodala",1
"213","Golden State Warriors","11/7/16",2016,3,4,32,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-232,21,"Andre Iguodala",8
"214","Golden State Warriors","11/7/16",2016,1,2,7,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",-179,174,"Andre Iguodala",2
"215","Golden State Warriors","11/7/16",2016,2,8,8,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-183,188,"Andre Iguodala",0
"216","Golden State Warriors","11/4/16",2016,4,11,42,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",-238,31,"Andre Iguodala",5
"217","Golden State Warriors","11/4/16",2016,2,0,1,"shot_no","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",178,174,"Andre Iguodala",8
"218","Golden State Warriors","11/4/16",2016,1,0,1,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",62,241,"Andre Iguodala",4
"219","Golden State Warriors","11/4/16",2016,4,10,31,"shot_no","Jump Shot","2PT Field Goal",19,"Los Angeles Lakers",-78,184,"Andre Iguodala",6
"220","Golden State Warriors","11/3/16",2016,4,9,43,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-230,7,"Andre Iguodala",7
"221","Golden State Warriors","11/1/16",2016,4,8,33,"shot_yes","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-63,239,"Andre Iguodala",8
"222","Golden State Warriors","10/30/16",2016,1,2,39,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-156,213,"Andre Iguodala",2
"223","Golden State Warriors","10/30/16",2016,4,3,26,"shot_no","Jump Shot","3PT Field Goal",23,"Phoenix Suns",-235,-19,"Andre Iguodala",13
"224","Golden State Warriors","10/30/16",2016,2,5,8,"shot_no","Jump Shot","3PT Field Goal",23,"Phoenix Suns",230,33,"Andre Iguodala",3
"225","Golden State Warriors","10/28/16",2016,3,6,23,"shot_yes","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-227,-5,"Andre Iguodala",6
"226","Golden State Warriors","10/28/16",2016,3,5,34,"shot_yes","Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",96,134,"Andre Iguodala",7
"227","Golden State Warriors","10/28/16",2016,4,2,54,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,-1,"Andre Iguodala",14
"228","Golden State Warriors","10/28/16",2016,3,5,49,"shot_no","Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",-233,3,"Andre Iguodala",7
"229","Golden State Warriors","10/25/16",2016,2,9,7,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",228,72,"Andre Iguodala",-1
"230","Golden State Warriors","10/25/16",2016,2,3,56,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",225,61,"Andre Iguodala",5
"231","Golden State Warriors","2/28/17",2016,4,4,20,"shot_no","Jump Shot","3PT Field Goal",26,"Washington Wizards",222,136,"Andre Iguodala",12
"232","Golden State Warriors","2/28/17",2016,2,1,44,"shot_no","Jump Shot","3PT Field Goal",23,"Washington Wizards",236,36,"Andre Iguodala",7
"233","Golden State Warriors","2/27/17",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",49,"Philadelphia 76ers",27,497,"Andre Iguodala",12
"234","Golden State Warriors","2/25/17",2016,1,0,57,"shot_no","Jump Shot","2PT Field Goal",8,"Brooklyn Nets",-56,70,"Andre Iguodala",4
"235","Golden State Warriors","2/25/17",2016,2,1,39,"shot_yes","Jump Shot","2PT Field Goal",19,"Brooklyn Nets",112,154,"Andre Iguodala",7
"236","Golden State Warriors","2/25/17",2016,4,9,19,"shot_no","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",225,41,"Andre Iguodala",7
"237","Golden State Warriors","2/25/17",2016,1,5,5,"shot_yes","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",137,228,"Andre Iguodala",-1
"238","Golden State Warriors","2/23/17",2016,1,0,5,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",140,213,"Andre Iguodala",4
"239","Golden State Warriors","2/23/17",2016,3,3,48,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-155,218,"Andre Iguodala",9
"240","Golden State Warriors","2/23/17",2016,4,6,39,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",133,51,"Andre Iguodala",10
"241","Golden State Warriors","1/8/17",2016,1,0,2,"shot_no","Layup Shot","2PT Field Goal",3,"Sacramento Kings",28,16,"Andre Iguodala",4
"242","Golden State Warriors","12/8/16",2016,2,8,6,"shot_no","Layup Shot","2PT Field Goal",1,"Utah Jazz",0,11,"Andre Iguodala",0
"243","Golden State Warriors","11/1/16",2016,3,5,6,"shot_no","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",0,11,"Andre Iguodala",7
"244","Golden State Warriors","12/11/16",2016,4,2,0,"shot_no","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,13,"Andre Iguodala",14
"245","Golden State Warriors","11/21/16",2016,1,2,34,"shot_no","Layup Shot","2PT Field Goal",1,"Indiana Pacers",9,7,"Andre Iguodala",2
"246","Golden State Warriors","2/13/17",2016,3,3,42,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",15,2,"Andre Iguodala",9
"247","Golden State Warriors","11/21/16",2016,2,2,10,"shot_no","Layup Shot","2PT Field Goal",1,"Indiana Pacers",12,7,"Andre Iguodala",6
"248","Golden State Warriors","1/20/17",2016,1,0,38,"shot_no","Layup Shot","2PT Field Goal",2,"Houston Rockets",4,26,"Andre Iguodala",4
"249","Golden State Warriors","1/2/17",2016,2,11,28,"shot_yes","Layup Shot","2PT Field Goal",1,"Denver Nuggets",-9,7,"Andre Iguodala",-3
"250","Golden State Warriors","3/29/17",2016,1,5,24,"shot_no","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-12,-6,"Andre Iguodala",-1
"251","Golden State Warriors","11/13/16",2016,3,1,54,"shot_no","Layup Shot","2PT Field Goal",1,"Phoenix Suns",-9,8,"Andre Iguodala",11
"252","Golden State Warriors","10/28/16",2016,1,3,48,"shot_no","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",6,8,"Andre Iguodala",1
"253","Golden State Warriors","3/20/17",2016,2,5,3,"shot_no","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",27,2,"Andre Iguodala",3
"254","Golden State Warriors","11/18/16",2016,4,8,27,"shot_no","Layup Shot","2PT Field Goal",2,"Boston Celtics",-22,8,"Andre Iguodala",8
"255","Golden State Warriors","3/16/17",2016,4,8,39,"shot_no","Layup Shot","2PT Field Goal",1,"Orlando Magic",-11,13,"Andre Iguodala",8
"256","Golden State Warriors","12/7/16",2016,4,8,11,"shot_yes","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-20,18,"Andre Iguodala",8
"257","Golden State Warriors","2/2/17",2016,3,1,26,"shot_no","Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",4,8,"Andre Iguodala",11
"258","Golden State Warriors","11/28/16",2016,3,2,14,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Atlanta Hawks",-235,26,"Andre Iguodala",10
"259","Golden State Warriors","11/23/16",2016,4,8,30,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Lakers",78,178,"Andre Iguodala",8
"260","Golden State Warriors","12/20/16",2016,2,10,25,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Utah Jazz",233,77,"Andre Iguodala",-2
"261","Golden State Warriors","11/23/16",2016,4,7,54,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Los Angeles Lakers",-181,174,"Andre Iguodala",9
"262","Golden State Warriors","12/17/16",2016,2,8,52,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",64,257,"Andre Iguodala",0
"263","Golden State Warriors","2/23/17",2016,2,8,28,"shot_no","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-137,129,"Andre Iguodala",0
"264","Golden State Warriors","2/15/17",2016,3,1,3,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Sacramento Kings",-227,41,"Andre Iguodala",11
"265","Golden State Warriors","3/6/17",2016,3,2,23,"shot_yes","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",104,131,"Andre Iguodala",10
"266","Golden State Warriors","3/29/17",2016,3,1,19,"shot_yes","Pullup Jump shot","2PT Field Goal",15,"San Antonio Spurs",64,144,"Andre Iguodala",11
"267","Golden State Warriors","3/14/17",2016,1,1,27,"shot_yes","Pullup Jump shot","3PT Field Goal",22,"Philadelphia 76ers",228,3,"Andre Iguodala",3
"268","Golden State Warriors","12/11/16",2016,4,2,43,"shot_no","Pullup Jump shot","2PT Field Goal",21,"Minnesota Timberwolves",-166,134,"Andre Iguodala",14
"269","Golden State Warriors","12/8/16",2016,3,3,41,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Utah Jazz",78,156,"Andre Iguodala",9
"270","Golden State Warriors","4/4/17",2016,2,9,35,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Minnesota Timberwolves",227,62,"Andre Iguodala",-1
"271","Golden State Warriors","3/31/17",2016,1,4,9,"shot_yes","Pullup Jump shot","2PT Field Goal",20,"Houston Rockets",99,174,"Andre Iguodala",0
"272","Golden State Warriors","1/29/17",2016,3,0,29,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",79,234,"Andre Iguodala",12
"273","Golden State Warriors","1/29/17",2016,3,0,56,"shot_yes","Pullup Jump shot","3PT Field Goal",24,"Portland Trail Blazers",30,244,"Andre Iguodala",12
"274","Golden State Warriors","3/26/17",2016,2,7,17,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Memphis Grizzlies",-235,23,"Andre Iguodala",1
"275","Golden State Warriors","3/28/17",2016,3,0,27,"shot_no","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",125,214,"Andre Iguodala",12
"276","Golden State Warriors","12/3/16",2016,1,2,43,"shot_yes","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",119,144,"Andre Iguodala",2
"277","Golden State Warriors","12/3/16",2016,4,11,10,"shot_yes","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",-187,198,"Andre Iguodala",5
"278","Golden State Warriors","1/22/17",2016,4,3,15,"shot_no","Pullup Jump shot","2PT Field Goal",19,"Orlando Magic",197,23,"Andre Iguodala",13
"279","Golden State Warriors","12/1/16",2016,1,3,47,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Houston Rockets",-158,203,"Andre Iguodala",1
"280","Golden State Warriors","1/16/17",2016,1,0,45,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Cleveland Cavaliers",-232,28,"Andre Iguodala",4
"281","Golden State Warriors","11/28/16",2016,1,3,27,"shot_yes","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-174,193,"Andre Iguodala",1
"282","Golden State Warriors","3/18/17",2016,3,2,41,"shot_yes","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",228,61,"Andre Iguodala",10
"283","Golden State Warriors","12/30/16",2016,1,1,27,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Dallas Mavericks",-184,174,"Andre Iguodala",3
"284","Golden State Warriors","3/29/17",2016,1,0,1,"shot_yes","Pullup Jump shot","2PT Field Goal",19,"San Antonio Spurs",169,106,"Andre Iguodala",4
"285","Golden State Warriors","11/13/16",2016,2,11,8,"shot_yes","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",210,159,"Andre Iguodala",-3
"286","Golden State Warriors","3/18/17",2016,3,4,7,"shot_yes","Pullup Jump shot","2PT Field Goal",17,"Milwaukee Bucks",133,110,"Andre Iguodala",8
"287","Golden State Warriors","3/18/17",2016,3,10,8,"shot_yes","Pullup Jump shot","2PT Field Goal",21,"Milwaukee Bucks",153,149,"Andre Iguodala",2
"288","Golden State Warriors","3/18/17",2016,1,4,19,"shot_no","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-201,164,"Andre Iguodala",0
"289","Golden State Warriors","3/18/17",2016,1,5,22,"shot_yes","Pullup Jump shot","2PT Field Goal",11,"Milwaukee Bucks",-25,110,"Andre Iguodala",-1
"290","Golden State Warriors","3/18/17",2016,3,1,45,"shot_no","Pullup Jump shot","3PT Field Goal",23,"Milwaukee Bucks",232,-15,"Andre Iguodala",11
"291","Golden State Warriors","3/29/17",2016,3,2,1,"shot_yes","Pullup Jump shot","2PT Field Goal",20,"San Antonio Spurs",181,95,"Andre Iguodala",10
"292","Golden State Warriors","12/8/16",2016,2,8,41,"shot_yes","Putback Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,"Andre Iguodala",0
"293","Golden State Warriors","11/19/16",2016,4,3,39,"shot_yes","Putback Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Andre Iguodala",13
"294","Golden State Warriors","2/11/17",2016,1,4,25,"shot_no","Putback Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Andre Iguodala",0
"295","Golden State Warriors","3/16/17",2016,3,5,51,"shot_yes","Putback Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Andre Iguodala",7
"296","Golden State Warriors","11/18/16",2016,4,8,25,"shot_yes","Putback Layup Shot","2PT Field Goal",2,"Boston Celtics",-20,7,"Andre Iguodala",8
"297","Golden State Warriors","10/30/16",2016,4,9,48,"shot_yes","Putback Layup Shot","2PT Field Goal",1,"Phoenix Suns",9,8,"Andre Iguodala",7
"298","Golden State Warriors","2/15/17",2016,4,9,46,"shot_yes","Putback Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,13,"Andre Iguodala",7
"299","Golden State Warriors","2/4/17",2016,4,2,35,"shot_yes","Reverse Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",14
"300","Golden State Warriors","12/7/16",2016,2,9,53,"shot_yes","Reverse Dunk Shot","2PT Field Goal",2,"Los Angeles Clippers",19,16,"Andre Iguodala",-1
"301","Golden State Warriors","2/27/17",2016,3,0,47,"shot_yes","Reverse Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Andre Iguodala",12
"302","Golden State Warriors","1/6/17",2016,2,3,28,"shot_yes","Reverse Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,"Andre Iguodala",5
"303","Golden State Warriors","3/14/17",2016,2,0,37,"shot_no","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-7,8,"Andre Iguodala",8
"304","Golden State Warriors","2/28/17",2016,2,9,29,"shot_yes","Reverse Layup Shot","2PT Field Goal",2,"Washington Wizards",-19,16,"Andre Iguodala",-1
"305","Golden State Warriors","3/16/17",2016,2,8,3,"shot_yes","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Andre Iguodala",0
"306","Golden State Warriors","11/23/16",2016,4,10,2,"shot_yes","Running Alley Oop Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Andre Iguodala",6
"307","Golden State Warriors","3/24/17",2016,3,3,28,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Andre Iguodala",9
"308","Golden State Warriors","2/1/17",2016,1,5,2,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Charlotte Hornets",0,1,"Andre Iguodala",-1
"309","Golden State Warriors","3/26/17",2016,3,2,8,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,"Andre Iguodala",10
"310","Golden State Warriors","12/1/16",2016,1,8,50,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Andre Iguodala",-4
"311","Golden State Warriors","1/20/17",2016,2,1,28,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Andre Iguodala",7
"312","Golden State Warriors","11/16/16",2016,4,11,6,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,"Andre Iguodala",5
"313","Golden State Warriors","3/16/17",2016,3,1,51,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Andre Iguodala",11
"314","Golden State Warriors","12/28/16",2016,1,0,36,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Toronto Raptors",0,1,"Andre Iguodala",4
"315","Golden State Warriors","3/16/17",2016,2,9,15,"shot_yes","Running Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Andre Iguodala",-1
